CustomerID,SeniorCitizen,TenureMonths,ContractType,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,PaymentMethod,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST3374,1,69,Month-to-Month,Fiber Optic,No,Yes,Yes,Mailed Check,1,83.2,5678.45,0
CUST3375,0,3,Month-to-Month,DSL,Yes,No,No,Electronic Check,0,56.93,184.72,0
CUST3376,0,1,Month-to-Month,No Internet,No,No,Yes,Mailed Check,3,71.52,68.73,0
CUST3377,0,58,Month-to-Month,DSL,No,No,Yes,Credit Card,2,72.43,3945.49,0
CUST3378,0,38,Month-to-Month,DSL,No,Yes,Yes,Credit Card,2,15.0,618.57,0
CUST3379,0,15,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,2,79.56,1099.23,1
CUST3380,0,34,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,114.13,3532.58,0
CUST3381,0,61,One Year,Fiber Optic,Yes,No,Yes,Bank Transfer,2,78.49,5151.21,0
CUST3382,0,35,Month-to-Month,DSL,Yes,No,No,Bank Transfer,0,41.06,1494.85,0
CUST3383,0,64,Two Year,No Internet,No,No,Yes,Credit Card,0,81.25,5118.95,0
CUST3384,0,25,Two Year,Fiber Optic,No,No,No,Mailed Check,2,91.49,2402.68,0
CUST3385,0,24,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,0,77.81,1957.61,0
CUST3386,0,12,One Year,No Internet,Yes,No,No,Credit Card,1,63.15,688.09,1
CUST3387,0,18,Two Year,Fiber Optic,No,Yes,Yes,Electronic Check,1,58.95,1098.5,0
CUST3388,0,15,Two Year,DSL,Yes,Yes,Yes,Credit Card,6,58.84,907.47,1
CUST3389,0,27,One Year,Fiber Optic,No,No,Yes,Mailed Check,0,82.44,2432.34,0
CUST3390,0,60,Month-to-Month,DSL,No,No,Yes,Electronic Check,0,29.82,1956.18,0
CUST3391,0,46,One Year,DSL,Yes,No,No,Bank Transfer,2,55.7,2499.58,0
CUST3392,0,17,One Year,Fiber Optic,No,Yes,No,Electronic Check,2,104.89,1815.17,1
CUST3393,0,53,One Year,No Internet,No,No,Yes,Bank Transfer,1,105.85,5207.65,0
CUST3394,0,8,Month-to-Month,DSL,No,No,Yes,Mailed Check,0,28.05,204.94,0
CUST3395,0,27,Two Year,Fiber Optic,Yes,Yes,Yes,Credit Card,5,36.71,977.84,0
CUST3396,0,46,Two Year,DSL,No,No,Yes,Credit Card,3,58.23,2780.3,0
CUST3397,0,50,Month-to-Month,Fiber Optic,No,No,No,Credit Card,1,87.31,4424.66,0
CUST3398,0,71,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,2,19.31,1351.72,0
CUST3399,0,3,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,2,63.63,203.03,1
CUST3400,1,64,Two Year,DSL,Yes,No,Yes,Mailed Check,0,53.15,3601.9,0
CUST3401,0,44,One Year,Fiber Optic,Yes,Yes,Yes,Mailed Check,4,98.15,4518.93,0
CUST3402,0,53,One Year,No Internet,No,No,Yes,Credit Card,0,23.08,1119.76,0
CUST3403,0,24,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Electronic Check,0,67.31,1711.23,0
CUST3404,0,60,One Year,Fiber Optic,No,No,Yes,Credit Card,2,55.16,3587.22,0
CUST3405,1,3,Month-to-Month,No Internet,No,Yes,Yes,Bank Transfer,0,101.74,278.33,0
CUST3406,0,20,Month-to-Month,DSL,No,No,Yes,Bank Transfer,0,79.94,1567.36,1
CUST3407,0,46,One Year,Fiber Optic,Yes,No,No,Bank Transfer,1,50.35,2542.32,0
CUST3408,0,15,Two Year,No Internet,Yes,Yes,Yes,Bank Transfer,0,86.33,1320.65,1
CUST3409,0,25,Two Year,DSL,No,No,Yes,Credit Card,2,55.28,,0
CUST3410,0,71,Two Year,Fiber Optic,Yes,Yes,Yes,Bank Transfer,2,89.98,5976.45,0
CUST3411,0,17,Month-to-Month,DSL,No,No,Yes,Electronic Check,1,59.07,1017.34,1
CUST3412,0,9,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,2,91.37,812.3,1
CUST3413,0,38,One Year,Fiber Optic,No,Yes,No,Bank Transfer,1,75.9,2669.29,1
CUST3414,0,48,Two Year,DSL,No,Yes,No,Credit Card,1,146.51,6982.31,1
CUST3415,0,60,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,1,63.68,3564.35,0
CUST3416,0,63,Month-to-Month,DSL,Yes,Yes,No,Credit Card,3,74.57,4914.64,1
CUST3417,0,2,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,2,53.01,116.06,0
CUST3418,0,11,One Year,DSL,No,No,Yes,Bank Transfer,2,65.07,711.41,0
CUST3419,0,64,Month-to-Month,No Internet,No,No,No,Mailed Check,0,15.0,985.41,1
CUST3420,0,21,Month-to-Month,DSL,No,No,No,Electronic Check,1,76.64,1587.22,0
CUST3421,1,18,Month-to-Month,No Internet,No,No,No,Electronic Check,1,98.57,1645.96,0
CUST3422,0,64,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,2,74.92,5246.13,0
CUST3423,0,38,Two Year,DSL,Yes,Yes,Yes,Bank Transfer,2,32.15,1131.19,0
CUST3424,0,32,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,3,44.96,1326.97,0
CUST3425,0,11,One Year,Fiber Optic,Yes,Yes,No,Electronic Check,0,15.0,163.65,0
CUST3426,0,45,One Year,Fiber Optic,No,Yes,Yes,Electronic Check,2,89.47,4154.09,0
CUST3427,0,33,Two Year,DSL,No,Yes,No,Electronic Check,1,39.84,1276.57,0
CUST3428,0,41,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,2,64.28,2473.41,0
CUST3429,0,8,Two Year,DSL,No,No,Yes,Mailed Check,0,61.16,520.49,0
CUST3430,0,11,One Year,DSL,Yes,No,No,Mailed Check,3,102.19,1093.31,1
CUST3431,0,51,Two Year,Fiber Optic,Yes,Yes,No,Bank Transfer,1,67.13,3214.32,0
CUST3432,0,41,Two Year,DSL,No,No,Yes,Electronic Check,4,85.22,3399.74,0
CUST3433,0,17,Month-to-Month,DSL,No,No,No,Bank Transfer,2,78.66,,1
CUST3434,0,46,Month-to-Month,DSL,No,No,Yes,Bank Transfer,2,98.99,4571.25,0
CUST3435,0,32,Month-to-Month,DSL,No,No,Yes,Mailed Check,1,59.02,1952.21,0
CUST3436,0,54,Month-to-Month,DSL,Yes,No,No,Bank Transfer,1,111.74,6395.46,0
CUST3437,0,20,Month-to-Month,No Internet,No,No,No,Bank Transfer,0,15.36,290.46,1
CUST3438,1,33,Month-to-Month,DSL,No,No,No,Electronic Check,5,86.44,2662.52,0
CUST3439,0,40,Month-to-Month,Fiber Optic,Yes,Yes,No,Credit Card,3,43.33,1566.68,0
CUST3440,0,32,Month-to-Month,DSL,No,No,No,Electronic Check,2,52.68,1594.08,0
CUST3441,0,2,Month-to-Month,No Internet,No,No,No,Mailed Check,1,79.24,143.39,1
CUST3442,0,33,Month-to-Month,DSL,No,Yes,Yes,Credit Card,4,79.04,2527.71,1
CUST3443,1,30,Month-to-Month,No Internet,Yes,No,No,Electronic Check,1,80.16,2234.39,0
CUST3444,0,33,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,4,30.35,1017.55,1
CUST3445,0,26,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,1,101.23,2570.77,0
CUST3446,0,22,Month-to-Month,No Internet,Yes,Yes,Yes,Credit Card,1,42.48,858.6,0
CUST3447,1,66,Two Year,Fiber Optic,No,No,Yes,Credit Card,0,45.82,2963.56,0
CUST3448,0,38,Month-to-Month,DSL,No,No,No,Bank Transfer,2,80.95,2897.29,0
CUST3449,0,46,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,57.83,2756.04,1
CUST3450,0,15,Month-to-Month,No Internet,Yes,Yes,No,Electronic Check,2,72.71,1061.08,0
CUST3451,0,44,Two Year,Fiber Optic,Yes,No,Yes,Bank Transfer,1,15.0,613.41,0
CUST3452,0,49,Two Year,DSL,No,No,Yes,Electronic Check,0,72.11,3427.11,0
CUST3453,0,61,Two Year,Fiber Optic,Yes,No,No,Electronic Check,1,70.45,4060.56,0
CUST3454,0,67,One Year,Fiber Optic,Yes,Yes,Yes,Electronic Check,3,52.25,3707.84,0
CUST3455,1,6,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,2,15.0,98.7,0
CUST3456,0,9,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,59.68,486.15,0
CUST3457,0,6,Month-to-Month,DSL,Yes,Yes,No,Mailed Check,2,64.07,399.03,0
CUST3458,0,32,Two Year,No Internet,No,No,No,Mailed Check,2,55.82,1701.91,0
CUST3459,0,41,One Year,DSL,Yes,No,No,Bank Transfer,5,19.1,715.19,0
CUST3460,0,8,One Year,DSL,Yes,No,No,Bank Transfer,2,104.87,757.47,0
CUST3461,0,50,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,0,49.03,2638.31,0
CUST3462,0,62,Two Year,Fiber Optic,Yes,Yes,Yes,Mailed Check,1,59.44,3577.38,0
CUST3463,0,62,Month-to-Month,DSL,No,No,Yes,Electronic Check,3,15.0,1021.99,0
CUST3464,1,7,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,1,104.87,725.63,1
CUST3465,0,4,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,1,53.34,200.03,1
CUST3466,0,6,One Year,Fiber Optic,Yes,No,Yes,Credit Card,4,67.46,427.2,1
CUST3467,0,58,Month-to-Month,No Internet,Yes,Yes,No,Bank Transfer,0,93.02,5855.36,0
CUST3468,0,22,Two Year,Fiber Optic,No,No,Yes,Electronic Check,0,48.09,1124.76,0
CUST3469,0,26,Month-to-Month,DSL,No,No,No,Mailed Check,3,89.08,2429.66,0
CUST3470,0,3,One Year,DSL,Yes,No,No,Credit Card,1,15.0,43.51,0
CUST3471,1,41,Month-to-Month,No Internet,No,No,No,Credit Card,0,78.77,2948.27,1
CUST3472,1,60,Month-to-Month,DSL,No,No,No,Electronic Check,1,104.31,5884.71,0
CUST3473,0,14,Two Year,Fiber Optic,No,Yes,No,Mailed Check,0,50.49,699.34,1
CUST3474,0,12,One Year,Fiber Optic,No,Yes,Yes,Credit Card,0,92.97,1217.43,0
CUST3475,0,12,One Year,Fiber Optic,Yes,Yes,Yes,Bank Transfer,2,110.85,1389.49,0
CUST3476,0,13,Two Year,DSL,No,No,Yes,Electronic Check,2,58.63,812.23,0
CUST3477,0,25,One Year,Fiber Optic,No,Yes,Yes,Credit Card,0,56.56,1351.02,0
CUST3478,0,45,Month-to-Month,Fiber Optic,Yes,Yes,No,Electronic Check,1,42.54,1984.68,0
CUST3479,0,19,One Year,No Internet,No,No,No,Mailed Check,5,52.26,1064.92,0
CUST3480,1,55,Month-to-Month,DSL,No,Yes,No,Mailed Check,1,44.62,2443.99,0
CUST3481,0,45,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,2,42.52,1886.57,0
CUST3482,0,8,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,1,94.97,793.1,1
CUST3483,0,53,One Year,Fiber Optic,No,Yes,Yes,Credit Card,2,45.25,2426.99,0
CUST3484,0,55,One Year,Fiber Optic,Yes,No,No,Mailed Check,0,71.46,4317.96,0
CUST3485,0,32,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,2,65.96,2079.1,0
CUST3486,0,51,One Year,DSL,Yes,No,Yes,Mailed Check,2,102.45,4886.31,0
CUST3487,0,44,Two Year,Fiber Optic,No,No,Yes,Mailed Check,2,52.42,2293.53,0
CUST3488,0,70,Month-to-Month,Fiber Optic,No,Yes,No,Credit Card,1,74.53,4940.81,0
CUST3489,0,18,Month-to-Month,Fiber Optic,No,Yes,Yes,Bank Transfer,2,84.78,,0
CUST3490,0,22,One Year,DSL,No,No,Yes,Mailed Check,0,102.24,2080.94,0
CUST3491,0,37,Month-to-Month,DSL,Yes,Yes,No,Bank Transfer,3,52.06,2099.57,0
CUST3492,0,56,One Year,DSL,Yes,Yes,No,Bank Transfer,2,49.55,2974.49,0
CUST3493,0,59,Month-to-Month,DSL,No,No,Yes,Mailed Check,1,38.46,2112.83,0
CUST3494,0,3,Month-to-Month,Fiber Optic,Yes,No,No,Mailed Check,4,120.91,338.96,1
CUST3495,0,28,One Year,No Internet,No,No,Yes,Electronic Check,2,99.61,2796.02,0
CUST3496,0,35,One Year,DSL,No,No,Yes,Credit Card,3,63.94,2360.04,1
CUST3497,1,61,Two Year,DSL,No,No,Yes,Mailed Check,1,113.29,6522.42,0
CUST3498,1,54,Two Year,DSL,No,Yes,Yes,Electronic Check,3,62.45,3076.19,0
CUST3499,0,63,One Year,Fiber Optic,No,No,Yes,Credit Card,1,83.11,5283.61,0
CUST2172,0,17,Month-to-Month,No Internet,No,No,No,Credit Card,2,71.19,1322.26,1
CUST3113,0,59,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,3,69.96,3787.22,1
CUST2615,0,47,Month-to-Month,No Internet,No,No,Yes,Electronic Check,0,30.49,1300.81,0
CUST2604,0,26,Month-to-Month,No Internet,No,No,Yes,Electronic Check,1,15.0,371.88,0
CUST3480,1,55,Month-to-Month,DSL,No,Yes,No,Mailed Check,1,44.62,2443.99,0
CUST3359,0,29,Month-to-Month,No Internet,Yes,No,No,Electronic Check,1,100.76,2654.34,0
CUST3434,0,46,Month-to-Month,DSL,No,No,Yes,Bank Transfer,2,98.99,4571.25,0
CUST2210,0,32,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,1,91.07,2723.92,0
CUST2096,0,44,Two Year,Fiber Optic,Yes,Yes,No,Credit Card,1,80.45,3757.26,0
CUST2815,1,62,Month-to-Month,DSL,Yes,No,No,Electronic Check,2,68.29,4537.28,1
CUST3090,1,69,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Electronic Check,2,86.23,6040.23,0
CUST2438,0,13,Month-to-Month,No Internet,Yes,Yes,Yes,Bank Transfer,0,85.09,1048.3,1
CUST2009,0,30,Two Year,No Internet,No,No,No,Bank Transfer,7,138.66,4244.27,1
CUST2997,0,34,Month-to-Month,DSL,No,No,Yes,Credit Card,3,68.78,2212.7,1
CUST3111,0,19,One Year,DSL,No,Yes,Yes,Credit Card,0,55.42,1110.99,0
